,over 500us,over 1ms
1,0.014773,0.003356934
2,0.01229,0.002080744
3,0.019295,0.008073287
4,0.012027,0.001803311
5,0.013622,0.001817183
6,0.013594,0.001581365
7,0.014121,0.001581365
8,0.016424,0.001733953
9,0.233737,0.219795921
10,0.040977,0.015688809
11,0.013636,0.001442649
12,0.01186,0.002080744
13,0.012221,0.001581365
14,0.023082,0.007393577
15,0.028797,0.001525879
16,0.016133,0.001831055
17,0.231726,0.218491988
18,0.012804,0.001456521
19,0.039714,0.017200817
20,0.012582,0.001401034
21,0.01555,0.001220703
22,0.012304,0.002399791
23,0.015065,0.001331676
24,0.243572,0.223860307
25,0.027188,0.00238592
26,0.01211,0.001470392
27,0.013983,0.001595237
28,0.012679,0.001678467
29,0.012609,0.001317805
30,0.019462,0.002441406
31,0.018186,0.008073287
32,0.043807,0.001373291
33,0.353976,0.001317805
34,0.239508,0.21953236
35,0.049119,0.015938499
36,0.038868,0.001414906
37,0.040963,0.002094616
38,0.261494,0.001373291
39,0.279166,0.001955899
40,0.313568,0.002316562
41,0.118464,0.002094616
42,0.280734,0.22619074
43,0.186823,0.003287575
44,0.087308,0.018768311
45,0.072479,0.004827326
46,0.274741,0.003717596
47,0.110834,0.00349565
48,0.023346,0.005590265
49,0.058635,0.005298961
50,0.251187,0.222278942
51,0.084825,0.008378462
52,0.105355,0.014745539
53,0.078541,0.011166659
54,0.299405,0.023651123
55,0.051741,0.01159668
56,0.037634,0.013358376
57,0.031697,0.016326904
58,0.286324,0.236400257
59,0.037731,0.022569136
60,0.221461,0.019808683
61,0.263422,0.023803711
62,0.09355,0.026078658
63,0.084423,0.044957941
64,0.050285,0.03028176
65,0.084839,0.036288175
66,0.240354,0.226218484
67,0.050673,0.003259832
68,0.038189,0.001858798
69,0.014413,0.002011386
70,0.01358,0.002066872
71,0.013289,0.00238592
72,0.017978,0.005992543
73,0.026495,0.013677424
74,0.300917,0.221418901
75,0.049078,0.002926913
76,0.048176,0.002635609
77,0.034443,0.003093373
78,0.016022,0.002274947
79,0.072313,0.003981157
80,0.163408,0.001844926
81,0.33697,0.010459206
82,0.077112,0.025565407
83,0.434126,0.204245827
84,0.208865,0.002538508
85,0.023415,0.002080744
86,0.120336,0.004397306
87,0.04414,0.002496893
88,0.023693,0.001692338
89,0.266543,0.01048695
90,0.237108,0.001775568
91,0.299683,0.221085982
92,0.055431,0.002788197
93,0.044556,0.001997514
94,0.137426,0.007435192
95,0.159746,0.002593994
96,0.050687,0.002566251
97,0.072951,0.011887984
98,0.018963,0.001955899
99,0.236927,0.221169212
100,0.016826,0.003620494
101,0.017104,0.002649481
102,0.055043,0.002718839
103,0.012984,0.002524636
104,0.016022,0.002066872
105,0.027175,0.016368519
106,0.01401,0.003454035
107,0.384799,0.197920366
108,0.297768,0.003148859
109,0.069192,0.00246915
110,0.016993,0.002288818
111,0.013261,0.003814697
112,0.024123,0.002552379
113,0.022763,0.011416349
114,0.054363,0.003273704
115,0.348275,0.226690119
116,0.028811,0.005132502
117,0.01193,0.002066872
118,0.011749,0.002163974
119,0.011763,0.002677224
120,0.094882,0.004383434
121,0.022056,0.011152788
122,0.021057,0.002607866
123,0.232391,0.221571489
124,0.038438,0.003204346
125,0.109322,0.009280118
126,0.208449,0.00332919
127,0.192663,0.00230269
128,0.152075,0.004036643
129,0.021335,0.003384677
130,0.063324,0.011041815
131,0.303789,0.220309171
132,0.271773,0.003800826
133,0.242878,0.0029824
134,0.044195,0.00238592
135,0.065849,0.002274947
136,0.059079,0.009571422
137,0.016036,0.002413663
138,0.034915,0.011610551
139,0.027674,0.003315319
140,0.265115,0.221335671
141,0.223624,0.003343062
142,0.14131,0.002524636
143,0.141407,0.001858798
144,0.016577,0.003509521
145,0.031197,0.002372048
146,0.093744,0.019933527
147,0.022417,0.002399791
148,0.226524,0.202692205
149,0.040061,0.003634366
150,0.234181,0.003065629
151,0.207575,0.003148859
152,0.085782,0.003592751
153,0.032279,0.003024015
154,0.054696,0.010958585
155,0.058275,0.004050515
156,0.245098,0.230116411
157,0.152824,0.005493164
158,0.01838,0.004272461
159,0.032432,0.003232089
160,0.019767,0.0050354
161,0.021279,0.001720082
162,0.041102,0.010847612
163,0.013289,0.001844926
164,0.247414,0.220434015
165,0.013303,0.003245961
166,0.055348,0.002663352
167,0.354295,0.007282604
168,0.085186,0.003093373
169,0.100597,0.003565008
170,0.072992,0.011069558
171,0.205023,0.00178944
172,0.232572,0.221516002
173,0.031752,0.002455278
174,0.049674,0.002025257
175,0.016008,0.00170621
176,0.13891,0.00417536
177,0.371246,0.003426292
178,0.145458,0.007296475
179,0.055001,0.011790882
180,0.246013,0.220198198
181,0.093092,0.004258589
182,0.088778,0.001303933
183,0.17284,0.002649481
184,0.152047,0.001650724
185,0.153115,0.002718839
186,0.100333,0.002704967
187,0.153989,0.010528564
188,0.030143,0.013330633
189,0.268263,0.193079168
190,0.174311,0.003037886
191,0.073034,0.002080744
192,0.029075,0.00178944
193,0.01451,0.002940785
194,0.010709,0.002274947
195,0.05962,0.010265004
196,0.083798,0.0029824
197,0.321808,0.221973766
198,0.225816,0.010029186
199,0.012387,0.00213623
200,0.042031,0.002233332
201,0.051963,0.002496893
202,0.217826,0.001997514
203,0.019975,0.010639537
204,0.014205,0.002247203
205,0.255959,0.221252441
206,0.018532,0.004716353
207,0.026814,0.002163974
208,0.012928,0.002122359
209,0.017492,0.008420077
210,0.015287,0.003176602
211,0.064142,0.010875355
212,0.09939,0.002150102
213,0.450814,0.221529874
214,0.205578,0.004216974
215,0.035581,0.002538508
216,0.13658,0.002566251
217,0.247179,0.002039129
218,0.225788,0.002857555
219,0.099751,0.01739502
220,0.148621,0.001900413
221,0.249689,0.220988881
222,0.066528,0.00246915
223,0.012013,0.001983643
224,0.014399,0.002524636
225,0.012776,0.001248446
226,0.01358,0.003356934
227,0.211792,0.006880327
228,0.249273,0.005465421
229,0.659915,0.19642223
230,0.052976,0.008309104
231,0.106479,0.002413663
232,0.102622,0.002788197
233,0.10093,0.004563765
234,0.020946,0.003648238
235,0.027258,0.00221946
236,0.038535,0.011471835
237,0.171356,0.085046942
238,0.180068,0.141643177
239,0.021085,0.003537265
240,0.217244,0.008212003
241,0.357333,0.00230269
242,0.105619,0.004258589
243,0.066792,0.002330433
244,0.021029,0.01151345
245,0.013247,0.00246915
246,0.282357,0.221557617
247,0.079803,0.003870184
248,0.053461,0.002122359
249,0.013386,0.002427535
250,0.017409,0.003481778
251,0.018463,0.007532293
252,0.024691,0.012720281
253,0.03848,0.002330433
254,0.276753,0.22158536
255,0.065502,0.002926913
256,0.016258,0.002760454
257,0.091095,0.004036643
258,0.263283,0.003384677
259,0.050409,0.002358176
260,0.023665,0.011471835
261,0.032695,0.007518422
262,0.304676,0.221016624
263,0.0651,0.003218217
264,0.049425,0.002233332
265,0.044778,0.002441406
266,0.047275,0.0040089
267,0.020807,0.003786954
268,0.302526,0.01075051
269,0.246402,0.003606623
270,0.447471,0.203663219
271,0.031364,0.011568936
272,0.069705,0.002913042
273,0.268471,0.002593994
274,0.121918,0.003093373
275,0.108296,0.003565008
276,0.13744,0.011652166
277,0.077626,0.003537265
278,0.286186,0.222154097
279,0.01666,0.004771839
280,0.454948,0.002691096
281,0.312195,0.003024015
282,0.52622,0.007268732
283,0.013872,0.003800826
284,0.014954,0.002871427
285,0.029907,0.013857755
286,0.232683,0.220975009
287,0.018852,0.004896684
288,0.113512,0.002330433
289,0.319491,0.002940785
290,0.096311,0.003232089
291,0.418632,0.003509521
292,0.029338,0.012484464
293,0.026911,0.011874112
294,0.025385,0.012761896
295,0.239605,0.220628218
296,0.01598,0.003828569
297,0.017007,0.003870184
298,0.045513,0.001831055
299,0.082578,0.002802069
300,0.122903,0.00178944
301,0.058982,0.010930842
302,0.01315,0.002580123
303,0.282426,0.2263572
304,0.575256,0.002746582
305,0.336581,0.001803311
306,0.228688,0.00187267
307,0.125053,0.004494407
308,0.164587,0.00213623
309,0.22049,0.011929599
310,0.098114,0.002066872
311,0.233168,0.202456388
312,0.074768,0.004536022
313,0.15385,0.00750455
314,0.198212,0.002413663
315,0.06503,0.003606623
316,0.353616,0.002510764
317,0.295715,0.011457963
318,0.333252,0.002372048
319,0.559512,0.222167969
320,0.048606,0.003162731
321,0.015078,0.003467907
322,0.01709,0.002108487
323,0.344474,0.003079501
324,0.339411,0.008406206
325,0.183855,0.01108343
326,0.078111,0.002039129
327,0.461523,0.223416415
328,0.248691,0.003648238
329,0.135997,0.002247203
330,0.033555,0.002593994
331,0.158844,0.001817183
332,0.398296,0.002372048
333,0.328827,0.002829812
334,0.399614,0.016451749
335,0.319394,0.221391158
336,0.01315,0.00349565
337,0.015106,0.003703724
338,0.011624,0.002011386
339,0.095631,0.002163974
340,0.022417,0.002344305
341,0.012845,0.001484264
342,0.021834,0.010764382
343,0.061701,0.047607422
344,0.274797,0.1762945
345,0.082023,0.008461692
346,0.016327,0.002940785
347,0.015287,0.002857555
348,0.083937,0.004272461
349,0.128923,0.001761697
350,0.063477,0.011735396
351,0.113706,0.002316562
352,0.27298,0.206548517
353,0.020225,0.003148859
354,0.048634,0.002025257
355,0.01985,0.007532293
356,0.013858,0.002524636
357,0.09115,0.003800826
358,0.027133,0.01032049
359,0.11347,0.00230269
360,0.264879,0.22115534
361,0.117063,0.002857555
362,0.120794,0.00281594
363,0.071966,0.001997514
364,0.08488,0.00289917
365,0.088168,0.009363348
366,0.024012,0.010597923
367,0.150119,0.002871427
368,0.469277,0.220669833
369,0.391138,0.003148859
370,0.098433,0.002233332
371,0.045332,0.002247203
372,0.013636,0.001900413
373,0.017589,0.003343062
374,0.047732,0.011125044
375,0.164323,0.002247203
376,0.472981,0.227702748
377,0.110945,0.0050354
378,0.451743,0.002011386
379,0.315815,0.001942028
380,0.183133,0.002191717
381,0.016382,0.003356934
382,0.021126,0.007684881
383,0.15858,0.006283847
384,0.290902,0.222653476
385,0.079748,0.003162731
386,0.04733,0.009085915
387,0.020225,0.003870184
388,0.014191,0.002108487
389,0.025524,0.004355691
390,0.021792,0.002871427
391,0.029658,0.010722767
392,0.163144,0.079637007
393,0.180081,0.117811723
394,0.051408,0.003190474
395,0.019656,0.003273704
396,0.274741,0.002496893
397,0.057068,0.009945956
398,0.07567,0.026508678
399,0.036801,0.011457963
400,0.094785,0.007268732
401,0.269526,0.217493231
402,0.01322,0.003662109
403,0.049203,0.004425049
404,0.100458,0.00349565
405,0.072992,0.00332919
406,0.114899,0.008988814
407,0.012207,0.00238592
408,0.233903,0.003079501
409,0.310697,0.011249889
410,0.152005,0.003190474
411,0.290652,0.221807306
412,0.114385,0.008378462
413,0.069788,0.002233332
414,0.099668,0.003634366
415,0.322182,0.002177845
416,0.293066,0.003024015
417,0.211417,0.005687367
418,0.264574,0.007684881
419,0.401043,0.221737948
420,0.174991,0.006436435
421,0.039409,0.002247203
422,0.027632,0.009183017
423,0.187961,0.002913042
424,0.371995,0.004036643
425,0.442158,0.001900413
426,0.935516,0.011402477
427,0.148537,0.086808638
428,0.15521,0.137495561
429,0.04862,0.003024015
430,0.376642,0.002483021
431,0.624778,0.002122359
432,0.160065,0.003537265
433,0.202914,0.009432706
434,0.509311,0.012082187
435,0.141102,0.007768111
436,0.308061,0.200694691
437,0.14561,0.005396063
438,0.155584,0.004147616
439,0.203386,0.003995028
440,0.520033,0.005534779
441,0.015023,0.004203103
442,0.190776,0.012345748
443,0.374021,0.009377219
444,0.471455,0.223152854
445,0.135789,0.005132502
446,0.070995,0.004230846
447,0.136108,0.005146373
448,0.044944,0.00452215
449,0.01813,0.003759211
450,0.295785,0.014828769
451,0.014482,0.003232089
452,0.392789,0.222001509
453,0.056291,0.01040372
454,0.0354,0.002635609
455,0.054196,0.003024015
456,0.052962,0.00273271
457,0.015467,0.003343062
458,0.072632,0.012096058
459,0.36334,0.002053001
460,0.700101,0.223610618
461,0.762926,0.004813454
462,0.094285,0.003662109
463,0.603887,0.003010143
464,0.128604,0.007754239
465,0.163019,0.003537265
466,0.195493,0.010639537
467,0.857974,0.003315319
468,0.389432,0.221932151
469,1.100825,0.003689853
470,0.21261,0.004314076
471,0.295327,0.002802069
472,0.332642,0.002746582
473,0.016049,0.003731468
474,0.084215,0.002274947
475,0.527954,0.017353405
476,1.054923,0.128645463
477,0.281802,0.067929355
478,0.271274,0.004244718
479,0.170357,0.002649481
480,0.119976,0.004702481
481,0.070468,0.00452215
482,0.191803,0.002635609
483,0.208921,0.011832497
484,0.278348,0.034914884
485,0.427496,0.194896351
486,0.080317,0.003759211
487,0.122029,0.003689853
488,0.140145,0.002940785
489,0.157734,0.003953414
490,0.17954,0.003565008
491,0.172924,0.012345748
492,0.014954,0.002399791
493,0.538108,0.221626975
494,0.432712,0.003745339
495,0.392789,0.008378462
496,0.128618,0.002926913
497,0.040186,0.003731468
498,0.045305,0.003037886
499,0.022749,0.011208274
500,0.099973,0.004078258
501,0.233099,0.221502131
502,0.062006,0.004577637
503,0.017145,0.002774325
504,0.316981,0.00230269
505,0.742409,0.003079501
506,0.139146,0.007726496
507,0.101679,0.012040572
508,0.013553,0.003162731
509,0.345126,0.221807306
510,0.232475,0.004244718
511,0.932367,0.003232089
512,0.450537,0.002163974
513,0.191082,0.002427535
514,0.193176,0.003079501
515,0.822407,0.012428977
516,0.039382,0.010514693
517,0.274367,0.203025124
518,0.134444,0.004230846
519,0.405579,0.00443892
520,0.240451,0.004341819
521,0.013664,0.002802069
522,0.362299,0.003786954
523,0.232086,0.003773082
524,0.228951,0.008988814
525,0.473189,0.220600475
526,0.152824,0.011624423
527,0.016493,0.003010143
528,0.085047,0.002760454
529,0.034138,0.002996271
530,0.287462,0.005839955
531,0.314456,0.001928156
532,0.074158,0.010736639
533,0.181607,0.061714866
534,0.323944,0.161868009
535,0.075725,0.00289917
536,0.037564,0.002330433
537,0.018477,0.00733809
538,0.095839,0.00468861
539,0.149786,0.002857555
540,0.245847,0.011444092
541,0.151159,0.008253618
542,0.259705,0.218034224
543,0.015938,0.003273704
544,0.033805,0.003065629
545,0.016382,0.001942028
546,0.053669,0.003343062
547,0.370719,0.003551136
548,0.20014,0.016645952
549,0.014357,0.003370805
550,0.270483,0.222084739
551,0.127952,0.004314076
552,0.020752,0.002663352
553,0.015855,0.001969771
554,0.056263,0.002704967
555,0.362563,0.002871427
556,0.687658,0.01108343
557,0.205314,0.002954656
558,0.401736,0.212263627
559,0.036108,0.00409213
560,0.113512,0.002358176
561,0.098877,0.003717596
562,0.035317,0.003010143
563,0.017145,0.003093373
564,0.025454,0.011763139
565,0.039354,0.002205589
566,0.396201,0.221765692
567,0.104703,0.003190474
568,0.12619,0.009862726
569,0.170912,0.003134988
570,0.255266,0.002316562
571,0.20505,0.006547408
572,0.079651,0.005923184
573,0.065516,0.008170388
574,0.497658,0.221696333
575,0.492165,0.004341819
576,0.275657,0.00230269
577,0.131239,0.002566251
578,0.057581,0.002427535
579,0.07653,0.008198131
580,0.05722,0.003162731
581,0.081426,0.011666038
582,0.282731,0.093786066
583,0.274894,0.129866167
584,0.278639,0.003162731
585,0.213318,0.003107244
586,0.135221,0.002150102
587,0.052338,0.002968528
588,0.013705,0.002150102
589,0.044001,0.018046986
590,0.041976,0.028811368
591,0.376726,0.196671919
592,0.026023,0.002663352
593,0.126301,0.001969771
594,0.089125,0.003537265
595,0.023388,0.003897927
596,0.044528,0.002968528
597,0.023818,0.011291504
598,0.167417,0.002843683
599,0.383315,0.208781849
600,0.018047,0.008114901
601,0.074851,0.004730225
602,0.018422,0.003939542
603,0.012748,0.003440163
604,0.013442,0.002233332
605,0.085713,0.010375977
606,0.016452,0.002177845
607,0.272966,0.221640847
608,0.060702,0.00349565
609,0.027077,0.002441406
610,0.183466,0.007657138
611,0.523363,0.00341242
612,0.193898,0.003315319
613,0.187309,0.013372248
614,0.019739,0.002011386
615,0.279375,0.221710205
616,0.020849,0.003398548
617,0.094882,0.002580123
618,0.014496,0.002704967
619,0.050201,0.002510764
620,0.280748,0.003398548
621,0.281927,0.014606823
622,0.266682,0.005132502
623,0.402998,0.222917037
624,0.036801,0.002843683
625,0.130601,0.001886541
626,0.329215,0.002663352
627,0.505316,0.00170621
628,0.012887,0.002774325
629,0.162659,0.003065629
630,0.13529,0.010500821
631,0.219685,0.151145241
632,0.102858,0.080288974
633,0.141491,0.002566251
634,0.013594,0.002025257
635,0.108157,0.00187267
636,0.021806,0.003176602
637,0.130102,0.002066872
638,0.380235,0.011125044
639,0.184298,0.045152144
640,0.360371,0.157304244
641,0.291679,0.01075051
642,0.140325,0.002094616
643,0.013053,0.003273704
644,0.014232,0.003426292
645,0.094993,0.002261075
646,0.078389,0.009737882
647,0.046012,0.00674161
648,0.237815,0.216508345
649,0.045083,0.002968528
650,0.043169,0.002788197
651,0.0847,0.005243475
652,0.0469,0.008517179
653,0.015273,0.002094616
654,0.022791,0.01194347
655,0.282093,0.001775568
656,0.462688,0.221932151
657,0.15711,0.003107244
658,0.160536,0.00187267
659,0.099376,0.002205589
660,0.015009,0.002746582
661,0.065543,0.004022772
662,0.312306,0.01833829
663,0.551869,0.001775568
664,0.516538,0.22123857
665,0.017742,0.003010143
666,0.212708,0.001831055
667,0.334528,0.001886541
668,0.102775,0.00289917
669,0.030004,0.003204346
670,0.023956,0.011874112
671,0.17789,0.002593994
672,0.842826,0.221127597
673,0.436277,0.008225874
674,0.323847,0.003467907
675,0.043543,0.001733953
676,0.014787,0.002274947
677,0.067902,0.003939542
678,0.139826,0.005673495
679,0.051894,0.007365834
680,0.228258,0.196824507
681,0.218464,0.006561279
682,0.396035,0.003218217
683,0.182994,0.007435192
684,0.214566,0.002413663
685,0.23941,0.003287575
686,0.176295,0.002621737
687,0.128077,0.012276389
688,0.087322,0.073242188
689,0.190707,0.151949796
690,0.279499,0.003689853
691,0.397866,0.003953414
692,0.15987,0.002427535
693,0.088154,0.003786954
694,0.02164,0.007823597
695,0.021723,0.012082187
696,0.036843,0.024705367
697,0.212042,0.200125954
698,0.079942,0.003065629
699,0.127009,0.002746582
700,0.011902,0.002011386
701,0.275671,0.004189231
702,0.681971,0.002788197
703,0.195659,0.012276389
704,0.073214,0.010944713
705,0.2838,0.221099854
706,0.163297,0.003287575
707,0.113317,0.002358176
708,0.138786,0.003356934
709,0.422127,0.003759211
710,0.174782,0.002163974
711,0.021459,0.012276389
712,0.062922,0.002455278
713,0.353102,0.221765692
714,0.192386,0.003204346
715,0.15059,0.007615523
716,0.025108,0.00187267
717,0.096671,0.002538508
718,0.225872,0.003481778
719,0.272855,0.010861483
720,0.060508,0.002150102
721,0.019254,0.006353205
722,0.013414,0.0040089
723,0.023388,0.005756725
724,0.234916,0.006783225
725,0.267084,0.221543746
726,0.015453,0.00341242
727,0.050077,0.0040089
728,0.023388,0.003842441
729,0.129395,0.002649481
730,0.11021,0.002968528
731,0.188668,0.009474321
732,0.176447,0.009987571
733,0.492151,0.102303245
734,0.46524,0.122056441
735,0.119407,0.002954656
736,0.017007,0.002358176
737,0.017714,0.002358176
738,0.082911,0.004203103
739,0.096241,0.002372048
740,0.336442,0.010986328
741,0.309601,0.04119873
742,0.253518,0.18959739
743,0.048204,0.003301447
744,0.017423,0.002011386
745,0.058289,0.00187267
746,0.153379,0.002926913
747,0.123499,0.002926913
748,0.12085,0.012858998
749,0.228715,0.003911799
750,0.451868,0.219560103
751,0.014177,0.003634366
752,0.015883,0.002940785
753,0.101984,0.007462935
754,0.015217,0.00409213
755,0.061313,0.002163974
756,0.075073,0.010722767
757,0.075878,0.003121116
758,0.266932,0.203621604
759,0.386561,0.003842441
760,0.368111,0.004744096
761,0.019684,0.002871427
762,0.075725,0.002330433
763,0.080178,0.008406206
764,0.019975,0.008281361
765,0.018865,0.003176602
766,0.23124,0.221516002
767,0.01573,0.003953414
768,0.048467,0.014967485
769,0.184298,0.016132702
770,0.221239,0.003232089
771,0.172078,0.003315319
772,0.076752,0.009446578
773,0.030115,0.011652166
774,0.390209,0.222417658
775,0.219019,0.003204346
776,0.151825,0.002441406
777,0.052643,0.002593994
778,0.216051,0.00409213
779,0.350855,0.004133745
780,0.223957,0.00443892
781,0.100333,0.01075051
782,0.192497,0.13893821
783,0.180747,0.084769509
784,0.147414,0.008322976
785,0.421101,0.001942028
